Entry_norm,class,YourScore,YourPred,PScore,PScorePred,ID_norm_x,PICNIC_score,PICNIC_pred,PSPire_score,PSPire_pred
Q6GKU7,1,0.68941486,1,0.015941182015270054,1,Q6GKU7,0.8811376029259412,1.0,0.13372144,0
Q6ICX4,1,0.7147209,1,0.012404621056241426,1,Q6ICX4,0.6199246609554983,1.0,0.89321345,1
Q6ID97,0,0.6871805,1,0.014407374622264277,1,Q6ID97,0.3624462995047061,0.0,0.7197026,1
Q6NM52,1,0.5110912,1,0.011238525551202494,1,Q6NM52,0.707494578335893,1.0,0.5686382,1
Q6NM71,1,0.6664215,1,0.013974473496949235,1,Q6NM71,0.8760981312174836,1.0,0.8964616,1
Q6NQ72,1,0.7275879,1,0.01820505401234568,1,Q6NQ72,0.7197487342958097,1.0,0.49235997,0
Q7XJN0,1,0.69590706,1,0.01115721754417185,1,Q7XJN0,0.8562207780659457,1.0,0.72449905,1
Q84JB7,1,0.68850034,1,0.00247063011747953,0,Q84JB7,0.9528966534966984,1.0,0.87976295,1
Q84TG1,1,0.6122632,1,0.011490325644643827,1,Q84TG1,0.9013654635829036,1.0,0.94050753,1
Q84W89,1,0.78062963,1,0.01622704890825553,1,Q84W89,0.8847608767679234,1.0,0.9883558,1
Q8GSA7,1,0.58057874,1,0.013543356769424914,1,Q8GSA7,0.6187157529002818,1.0,0.19866456,0
Q8GUP3,1,0.66203433,1,0.0014603826911192199,0,Q8GUP3,0.8988332354371149,1.0,0.95317364,1
Q8GW31,0,0.6009784,1,0.0142313967612791,1,Q8GW31,0.4443040969128204,0.0,0.22316737,0
Q8GWA2,0,0.8081328,1,0.0,0,Q8GWA2,0.4280062106414049,0.0,0.0039622164,0
Q8GWJ4,0,0.8081328,1,0.0,0,Q8GWJ4,0.6123445347920573,1.0,0.02612414,0
Q8GXB7,1,0.6967236,1,0.021285376422596466,1,Q8GXB7,0.7045569357426713,1.0,0.7400632,1
Q8GY84,1,0.6853568,1,0.01114766081871345,1,Q8GY84,0.8829286494849833,1.0,0.9195322,1
Q8H0U8,1,0.75318974,1,0.012575429037126827,1,Q8H0U8,0.908678056251475,1.0,0.96845114,1
Q8H104,1,0.8081328,1,0.0,0,Q8H104,0.7092126358430664,1.0,0.4581732,0
Q8H136,1,0.7427281,1,0.015223365634811477,1,Q8H136,0.9011743153899364,1.0,0.98758566,1
Q8H1E7,1,0.7202021,1,0.015519352137846604,1,Q8H1E7,0.8226956046736615,1.0,0.710601,1
Q8H1F3,1,0.54883385,1,0.012354445174957995,1,Q8H1F3,0.7784660349573367,1.0,0.941358,1
Q8L3P4,1,0.59777504,1,0.00676850994585192,0,Q8L3P4,0.9359051568237589,1.0,0.54273844,1
Q8L3W1,1,0.47525698,0,0.024741789286297847,1,Q8L3W1,0.7029870540490515,1.0,0.97090006,1
Q8L3X8,1,0.6700809,1,0.04513140259891615,1,Q8L3X8,0.8251789364233899,1.0,0.9542117,1
Q8L4B2,1,0.7140859,1,0.00968872397443826,0,Q8L4B2,0.5460458229663123,1.0,0.3014901,0
Q8L601,1,0.75449395,1,0.008125735222037056,0,Q8L601,0.8408772979565411,1.0,0.69340897,1
Q8L641,1,0.61418045,1,0.0037670531443648823,0,Q8L641,0.7307152383173825,1.0,0.26528138,0
Q8L6Z4,1,0.80813414,1,0.0,0,Q8L6Z4,0.699137043625493,1.0,0.40364566,0
Q8L716,1,0.80546445,1,0.019946904338451695,1,Q8L716,0.8888671585108034,1.0,0.9339987,1
Q8L719,1,0.760695,1,0.016396134359166824,1,Q8L719,0.7941625751465011,1.0,0.9750072,1
Q8L7B5,1,0.80813414,1,0.0,0,Q8L7B5,0.9416119353648256,1.0,0.83103836,1
Q8L7M3,1,0.6475443,1,0.010591672753834916,1,Q8L7M3,0.9208024260262708,1.0,0.42452484,0
Q8L7N2,1,0.7190894,1,0.009615091114434846,0,Q8L7N2,0.7433151642810357,1.0,0.87168133,1
Q8L7T4,1,0.80813414,1,0.0,0,Q8L7T4,0.8465820698351199,1.0,0.8929318,1
Q8L7W3,1,0.5557031,1,0.02558491290518418,1,Q8L7W3,0.908698178015404,1.0,0.9735848,1
Q8L8C2,1,0.6715074,1,0.010042932586973316,1,Q8L8C2,0.9069688591796072,1.0,0.8670049,1
Q8LA13,1,0.78159696,1,0.016751035926353113,1,Q8LA13,0.8989405920814451,1.0,0.9895898,1
Q8LA16,1,0.6121086,1,0.01314877802973041,1,Q8LA16,0.6088395705691296,1.0,0.1661059,0
Q8LAA0,1,0.6383544,1,0.008185123966942149,0,Q8LAA0,0.8454992062539013,1.0,0.82710296,1
Q8LAK5,1,0.87765443,1,0.009426652892561983,0,Q8LAK5,0.7057016112182168,1.0,0.0481508,0
Q8LBI1,1,0.69546723,1,0.01838831800973499,1,Q8LBI1,0.94785314871226,1.0,0.9856146,1
Q8LCC7,1,0.85515434,1,0.002685546875,0,Q8LCC7,0.6309866120288534,1.0,0.16246545,0
Q8LCE1,1,0.656709,1,0.01331902537558389,1,Q8LCE1,0.7051615120337702,1.0,0.16836894,0
Q8LCG7,1,0.6987302,1,0.01522688820989369,1,Q8LCG7,0.6209090604893626,1.0,0.010688094,0
Q8LCL3,1,0.6784311,1,0.014266117969821674,1,Q8LCL3,0.9343666703947446,1.0,0.9357792,1
Q8LD03,1,0.7852249,1,0.014986149584487535,1,Q8LD03,0.9208574731278232,1.0,0.9923242,1
Q8LD46,1,0.6365195,1,0.0062405127340192275,0,Q8LD46,0.9540558144055592,1.0,0.9686019,1
Q8LE43,0,0.3814981,0,0.009572723765432098,0,Q8LE43,0.1424796043362783,0.0,0.13169882,0
Q8LFJ6,0,0.80813515,1,0.0,0,Q8LFJ6,0.1627292176237262,0.0,0.105249904,0
Q8LG05,1,0.5260214,1,0.005124973745011552,0,Q8LG05,0.8368475097152684,1.0,0.20909138,0
Q8LPF1,1,0.8081344,1,0.0,0,Q8LPF1,0.6446644215566654,1.0,0.5828726,1
Q8RUH0,1,0.6192563,1,0.009174311926605505,0,Q8RUH0,0.7831883194198479,1.0,0.92277163,1
Q8RVQ9,1,0.5097003,1,0.019126372932710516,1,Q8RVQ9,0.7156651611695508,1.0,0.029742947,0
Q8RWJ5,0,0.6544628,1,0.013806094182825485,1,Q8RWJ5,0.1061762435724038,0.0,0.040342443,0
Q8RWJ7,1,0.58671236,1,0.01332738803012287,1,Q8RWJ7,0.6850914217359085,1.0,0.11215756,0
Q8RWK8,1,0.5693832,1,0.006457215200831025,0,Q8RWK8,0.7693906019698642,1.0,0.13488837,0
Q8RWN5,1,0.6337691,1,0.03737773152965661,1,Q8RWN5,0.851799536110414,1.0,0.9850029,1
Q8RWQ1,1,0.72002995,1,0.017406158467549095,1,Q8RWQ1,0.925166720066693,1.0,0.9968666,1
Q8RWS4,1,0.47634408,0,0.012453331710088467,1,Q8RWS4,0.8428055886230905,1.0,0.5008581,1
Q8RWT4,1,0.6544222,1,0.008796632312382058,0,Q8RWT4,0.9107488277306084,1.0,0.9375067,1
Q8RWV0,1,0.8081328,1,0.0,0,Q8RWV0,0.6179078893844504,1.0,0.039528273,0
Q8RWY3,1,0.76256335,1,0.014031472394398531,1,Q8RWY3,0.8846749821412456,1.0,0.931616,1
Q8RXF1,1,0.8176445,1,0.007328492028074161,0,Q8RXF1,0.9097281472606328,1.0,0.91046554,1
Q8RXK2,1,0.56177783,1,0.0071019289512758285,0,Q8RXK2,0.9527101159255787,1.0,0.7862128,1
Q8RXK6,1,0.68404245,1,0.014794627977649251,1,Q8RXK6,0.8870330307660701,1.0,0.9214226,1
Q8RXN6,1,0.73087645,1,0.005135508555638219,0,Q8RXN6,0.8773429800514955,1.0,0.024577761,0
Q8RY25,0,0.72971004,1,0.009997406986004183,1,Q8RY25,0.7419502731741354,1.0,0.9894675,1
Q8RY73,1,0.69637257,1,0.017544333910034602,1,Q8RY73,0.7703648347055423,1.0,0.8219143,1
Q8RYC3,1,0.8081328,1,0.0,0,Q8RYC3,0.8513112427657156,1.0,0.92449665,1
Q8S8M9,1,0.61735886,1,0.0103607177734375,1,Q8S8M9,0.4953369600679682,0.0,0.0931242,0
Q8S8S8,1,0.6315189,1,0.004826446280991736,0,Q8S8S8,0.8084426175048014,1.0,0.57317257,1
Q8VXX4,1,0.8021227,1,0.011642567589134668,1,Q8VXX4,0.7132933575059438,1.0,0.8343469,1
Q8VY00,1,0.7365441,1,0.012942961788582083,1,Q8VY00,0.9070949484868878,1.0,0.8372738,1
Q8VY05,1,0.63379186,1,0.006017160967816743,0,Q8VY05,0.8660237305955267,1.0,0.18835811,0
Q8VY15,1,0.7189962,1,0.011252151383133652,1,Q8VY15,0.9256698496416232,1.0,0.9325498,1
Q8VY74,1,0.5631528,1,0.03470136803470137,1,Q8VY74,0.8151827485640057,1.0,0.27807355,0
Q8VYA5,1,0.6806673,1,0.0332461355529132,1,Q8VYA5,0.8080947901963338,1.0,0.9262106,1
Q8VYB9,1,0.59300625,1,0.013476473922902495,1,Q8VYB9,0.7157488625820114,1.0,0.61742926,1
Q8VYF1,1,0.8119469,1,0.03724529027297194,1,Q8VYF1,0.838117760542898,1.0,0.8394145,1
Q8VYF7,1,0.80813515,1,0.0,0,Q8VYF7,0.4860535117381958,0.0,0.0052850125,0
Q8VYK6,1,0.7646763,1,0.016782238797272885,1,Q8VYK6,0.901790447243612,1.0,0.97136986,1
Q8VYM4,1,0.5586976,1,0.0034626038781163434,0,Q8VYM4,0.7694966051315967,1.0,0.036576673,0
Q8VYR5,1,0.8081328,1,0.0,0,Q8VYR5,0.7078412735750736,1.0,0.9229994,1
Q8VZ19,1,0.69231087,1,0.007732780612244898,0,Q8VZ19,0.5610712517941809,1.0,0.948836,1
Q8VZB9,1,0.8749264,1,0.005251200274348423,0,Q8VZB9,0.8377150089352914,1.0,0.70740014,1
Q8VZG7,1,0.8044018,1,0.010418692551836356,1,Q8VZG7,0.9038080505473458,1.0,0.9082824,1
Q8VZT0,1,0.71198106,1,0.026933633957455152,1,Q8VZT0,0.9109620097044472,1.0,0.7348554,1
Q8VZT4,1,0.6052381,1,0.0096066821033913,0,Q8VZT4,0.7338007758192936,1.0,0.8039287,1
Q8W034,1,0.7137092,1,0.015374050591696711,1,Q8W034,0.8469167556426169,1.0,0.9998363,1
Q8W103,1,0.6693643,1,0.010372864237017086,1,Q8W103,0.6972053328081149,1.0,0.2767442,0
Q8W234,1,0.70239806,1,0.006642578813176983,0,Q8W234,0.659987760367193,1.0,0.9717282,1
Q8W493,1,0.5586984,1,0.0034626038781163434,0,Q8W493,0.807464313087852,1.0,0.68109024,1
Q8W4D8,1,0.63838,1,0.02982879630005274,1,Q8W4D8,0.9071694047384048,1.0,0.90085316,1
Q8W4E1,1,0.8081328,1,0.0,0,Q8W4E1,0.8338370272396121,1.0,0.034214705,0
Q8W4H7,1,0.7289432,1,0.008665631618890779,0,Q8W4H7,0.925227289955993,1.0,0.98151875,1
Q8W4R3,1,0.774327,1,0.015778127066745685,1,Q8W4R3,0.8965524131009338,1.0,0.9981043,1
Q93VA8,1,0.76737493,1,0.022253061224489796,1,Q93VA8,0.8977471622763809,1.0,0.9877122,1
Q93VB0,1,0.8081328,1,0.0,0,Q93VB0,0.7587239112545212,1.0,0.6736876,1
Q93VC7,1,0.8081328,1,0.0,0,Q93VC7,0.7818225126876415,1.0,0.2606377,0
Q93VG5,1,0.50001484,1,0.015420826231637043,1,Q93VG5,0.9165888712951984,1.0,0.6587613,1
Q93VH9,1,0.76096106,1,0.016911084687541288,1,Q93VH9,0.8972881246921709,1.0,0.9809427,1
Q93VI3,1,0.6296614,1,0.015269886363636364,1,Q93VI3,0.9398148138015424,1.0,0.9745283,1
Q93VI4,1,0.7026222,1,0.016844883463680647,1,Q93VI4,0.8275050181631536,1.0,0.3809064,0
Q93VP3,1,0.6853067,1,0.006447529765436494,0,Q93VP3,0.7922237594405649,1.0,0.5356761,1
Q93VT9,1,0.69339323,1,0.027768595041322314,1,Q93VT9,0.8851859418042778,1.0,0.67168283,1
Q93W22,1,0.702413,1,0.024446673901025777,1,Q93W22,0.8928758435615113,1.0,0.7320465,1
Q93W34,1,0.8363636,1,0.011183045434751052,1,Q93W34,0.7429084352653677,1.0,0.9895538,1
Q93XX8,1,0.3594599,0,0.0126953125,1,Q93XX8,0.6377249728644665,1.0,0.02418751,0
Q93Y39,1,0.76246613,1,0.010212875727711367,1,Q93Y39,0.898496512038268,1.0,0.75844616,1
Q93ZG7,1,0.82934225,1,0.006881666233090531,0,Q93ZG7,0.907200874043816,1.0,0.7067303,1
Q93ZV7,1,0.7425999,1,0.00898186026913579,0,Q93ZV7,0.9062061029432792,1.0,0.9922024,1
Q93ZX1,1,0.87663704,1,0.008832154262493366,0,Q93ZX1,0.7490106222647723,1.0,0.6691295,1
Q940B0,1,0.7483824,1,0.016443135348451484,1,Q940B0,0.914468775002284,1.0,0.8886798,1
Q940I0,1,0.5881162,1,0.0075653405700468555,0,Q940I0,0.681313165214479,1.0,0.91407,1
Q940X9,1,0.56193626,1,0.014105728473520979,1,Q940X9,0.8106082746547597,1.0,0.96988505,1
Q940Y3,1,0.64653283,1,0.006131473819836968,0,Q940Y3,0.8290213504621634,1.0,0.2869855,0
Q944A2,1,0.7486286,1,0.019299571680524062,1,Q944A2,0.8921314510051861,1.0,0.9462613,1
Q944G9,1,0.8081344,1,0.0,0,Q944G9,0.4040608342476818,0.0,0.06349338,0
Q94A28,1,0.8081344,1,0.0,0,Q94A28,0.7968255893732965,1.0,0.63884574,1
Q94A52,1,0.7451354,1,0.011558054594386774,1,Q94A52,0.8623448022472894,1.0,0.9953392,1
Q94AD1,1,0.5334463,1,0.0035154859380562477,0,Q94AD1,0.9461681853092752,1.0,0.81524146,1
Q94AH9,1,0.66001,1,0.014775390625,1,Q94AH9,0.938112068619162,1.0,0.93779933,1
Q94AW8,1,0.7340529,1,0.008577097505668934,0,Q94AW8,0.8254187939386239,1.0,0.5819968,1
Q94AW9,1,0.73741376,1,0.007747800485528831,0,Q94AW9,0.3561195548763175,0.0,0.43470508,0
Q94BV4,1,0.6616298,1,0.011733098025711663,1,Q94BV4,0.8736442230570979,1.0,0.9763544,1
Q94BZ7,1,0.80813515,1,0.0,0,Q94BZ7,0.8007592533664731,1.0,0.30075684,0
Q94C75,1,0.8491383,1,0.00983376923295338,1,Q94C75,0.8811843518654898,1.0,0.93257654,1
Q94EH8,1,0.7145955,1,0.01322608445848894,1,Q94EH8,0.7665015408474538,1.0,0.74865705,1
Q94F49,1,0.5682414,1,0.008133333333333333,0,Q94F49,0.8046119821919917,1.0,0.93560266,1
Q94F88,1,0.6190784,1,0.011988561216386497,1,Q94F88,0.8879711089453433,1.0,0.3113523,0
Q94JX9,1,0.78113204,1,0.002484656713882223,0,Q94JX9,0.8801956812342767,1.0,0.28788215,0
Q94KD0,1,0.66277367,1,0.016683138294288087,1,Q94KD0,0.8103616806545417,1.0,0.99762523,1
Q94KE3,1,0.86586237,1,0.007629739782305773,0,Q94KE3,0.8123871923433361,1.0,0.607834,1
Q96293,1,0.7461197,1,0.012284614681029206,1,Q96293,0.8044754614611539,1.0,0.99457055,1
Q96327,1,0.7973498,1,0.004763640149937526,0,Q96327,0.9203305064610924,1.0,0.7453774,1
Q9ASR0,1,0.6313729,1,0.014246913580246913,1,Q9ASR0,0.4221404827154329,0.0,0.7357206,1
Q9ASR1,1,0.68716925,1,0.010839387658323589,1,Q9ASR1,0.8780174567764202,1.0,0.9833046,1
Q9ASU7,1,0.76576185,1,0.008519218651543793,0,Q9ASU7,0.875422860785299,1.0,0.57488805,1
Q9C514,1,0.7758415,1,0.014829637345467503,1,Q9C514,0.957594957839457,1.0,0.9978056,1
Q9C551,1,0.7256442,1,0.007351691756048674,0,Q9C551,0.9092327831345436,1.0,0.86396563,1
Q9C552,1,0.6702552,1,0.01187988197718202,1,Q9C552,0.7335520163002799,1.0,0.59590477,1
Q9C587,1,0.7777376,1,0.006867001628122757,0,Q9C587,0.9290263966621272,1.0,0.9838414,1
Q9C5V6,1,0.7108466,1,0.011140565827578525,1,Q9C5V6,0.9257762212001104,1.0,0.6838534,1
Q9C5Z3,0,0.74728936,1,0.01644890760537019,1,Q9C5Z3,0.4617209459086094,0.0,0.17760032,0
Q9C658,1,0.6912406,1,0.008129732857246177,0,Q9C658,0.5777012048193491,1.0,0.82393616,1
Q9C681,1,0.57645625,1,0.006657483930211203,0,Q9C681,0.8502627994876625,1.0,0.9297439,1
Q9C6I8,1,0.7955876,1,0.01344835321527804,1,Q9C6I8,0.943903279663405,1.0,0.7157617,1
Q9C718,1,0.7659811,1,0.012748953191421547,1,Q9C718,0.9021107223496052,1.0,0.9911374,1
Q9C801,1,0.6459448,1,0.0061421262719964015,0,Q9C801,0.8869966034366211,1.0,0.3235566,0
Q9C8F7,1,0.6913903,1,0.008769132653061224,0,Q9C8F7,0.6497279580715896,1.0,0.96973103,1
Q9C8J1,1,0.7027312,1,0.010217097042898792,1,Q9C8J1,0.8874782717801935,1.0,0.9814838,1
Q9C901,1,0.7844395,1,0.006578449905482042,0,Q9C901,0.7885658580481882,1.0,0.6780324,1
Q9C923,1,0.8245305,1,0.009874131944444444,1,Q9C923,0.8987308457123468,1.0,0.8596032,1
Q9C928,1,0.6486238,1,0.014208984375,1,Q9C928,0.7819912171917922,1.0,0.36925992,0
Q9C944,1,0.58404434,1,0.007184228113165516,0,Q9C944,0.9129463183091436,1.0,0.82763225,1
Q9C977,1,0.80813515,1,0.0,0,Q9C977,0.8692282376964027,1.0,0.86643666,1
Q9C9C5,1,0.7872187,1,0.010665143951813442,1,Q9C9C5,0.9517138762586111,1.0,0.20595118,0
Q9C9C6,1,0.7882907,1,0.010665143951813442,1,Q9C9C6,0.9501281281108838,1.0,0.28556222,0
Q9C9W5,1,0.80813515,1,0.0,0,Q9C9W5,0.5321413186861336,1.0,0.13035163,0
Q9CAA4,1,0.62017596,1,0.007495786850839011,0,Q9CAA4,0.5059577000811971,1.0,0.27202195,0
Q9CAF6,1,0.80813515,1,0.0,0,Q9CAF6,0.7643821810564536,1.0,0.08768973,0
Q9CAI1,1,0.68388516,1,0.01288936627282492,1,Q9CAI1,0.8161192936719648,1.0,0.9885224,1
Q9CAI7,1,0.76195955,1,0.012339844570468389,1,Q9CAI7,0.7655453579821127,1.0,0.9764339,1
Q9CAM7,1,0.8413804,1,0.009216423630838045,0,Q9CAM7,0.8245380977258485,1.0,0.7813111,1
Q9CAN3,1,0.4673632,0,0.016594913202945278,1,Q9CAN3,0.5503049206660985,1.0,0.2762956,0
Q9CAQ8,1,0.7556343,1,0.009584242183885254,0,Q9CAQ8,0.7969112305927575,1.0,0.47503853,0
Q9CAT3,1,0.68693095,1,0.011566711884758463,1,Q9CAT3,0.6171156210201029,1.0,0.69851494,1
Q9CAV0,1,0.6079507,1,0.0141163102383311,1,Q9CAV0,0.9101338459839838,1.0,0.95704424,1
Q9CAX6,1,0.58999187,1,0.011866666666666666,1,Q9CAX6,0.9427961438110865,1.0,0.9214798,1
Q9CAX7,1,0.7621833,1,0.0041659990386156065,0,Q9CAX7,0.8270991053030955,1.0,0.8755727,1
Q9FE18,1,0.83201945,1,0.006397540170601072,0,Q9FE18,0.8365253387660576,1.0,0.90948087,1
Q9FE58,1,0.8174342,1,0.01040582726326743,1,Q9FE58,0.9070229025735804,1.0,0.9670696,1
Q9FE78,1,0.8691117,1,0.009718090859924283,0,Q9FE78,0.9391616326909842,1.0,0.83967525,1
Q9FEF8,1,0.666752,1,0.015369370888851408,1,Q9FEF8,0.9362581471722484,1.0,0.94997627,1
Q9FFC0,1,0.60063684,1,0.0035671819262782403,0,Q9FFC0,0.915089354338974,1.0,0.7017126,1
Q9FFJ2,1,0.84668833,1,0.006576707833498999,0,Q9FFJ2,0.8079622383874094,1.0,0.097116575,0
Q9FFQ1,1,0.80594504,1,0.014963250210667581,1,Q9FFQ1,0.8522975486193061,1.0,0.9301367,1
Q9FFT9,1,0.72853816,1,0.009532685979846958,0,Q9FFT9,0.8654612368624308,1.0,0.7884675,1
Q9FG01,1,0.72698426,1,0.016573759133282944,1,Q9FG01,0.7621279616425808,1.0,0.551376,1
Q9FG30,1,0.6455154,1,0.011857638888888888,1,Q9FG30,0.7129364749904017,1.0,0.74009883,1
Q9FG73,1,0.73459786,1,0.006366044323664227,0,Q9FG73,0.9560231813467666,1.0,0.8650606,1
Q9FGF4,1,0.6164216,1,0.007230733872877918,0,Q9FGF4,0.6834117008164979,1.0,0.31974408,0
Q9FGT1,1,0.5628028,1,0.005181374932082702,0,Q9FGT1,0.8023185238450966,1.0,0.16867709,0
Q9FH46,1,0.70554906,1,0.014460760876989276,1,Q9FH46,0.7248169211546691,1.0,0.23600678,0
Q9FHC2,1,0.577949,1,0.009551124972154155,0,Q9FHC2,0.664715218646309,1.0,0.25079054,0
Q9FHG2,1,0.6695798,1,0.01882525863531008,1,Q9FHG2,0.9478185474598112,1.0,0.96052563,1
Q9FHM5,1,0.55850405,1,0.008612391134705317,0,Q9FHM5,0.6814589653510712,1.0,0.9339123,1
Q9FHQ6,1,0.40208185,0,0.0074071216388256625,0,Q9FHQ6,0.7684816485633141,1.0,0.7017123,1
Q9FI15,1,0.8511514,1,0.009005518011036022,0,Q9FI15,0.7301483047464181,1.0,0.48949066,0
Q9FII7,1,0.6972329,1,0.011034245723200468,1,Q9FII7,0.8580817399626933,1.0,0.7938443,1
Q9FJ79,1,0.7027358,1,0.008438688102710345,0,Q9FJ79,0.9431702826833828,1.0,0.908965,1
Q9FJA6,1,0.5839783,1,0.011186264308012487,1,Q9FJA6,0.881468660758177,1.0,0.36449262,0
Q9FJE8,1,0.5602794,1,0.0057777777777777775,0,Q9FJE8,0.8617706703588599,1.0,0.9274521,1
Q9FJR0,1,0.71651673,1,0.011725158917301954,1,Q9FJR0,0.7147579890759506,1.0,0.99947536,1
Q9FJY5,1,0.6227893,1,0.006133092477128372,0,Q9FJY5,0.9035411963455589,1.0,0.19549939,0
Q9FKC0,1,0.6039497,1,0.017815062682627957,1,Q9FKC0,0.7983369114330485,1.0,0.76308626,1
Q9FKI4,1,0.8089271,1,0.019151475694444444,1,Q9FKI4,0.6565077499686482,1.0,0.053529777,0
Q9FKQ3,1,0.5728864,1,0.01728688991253041,1,Q9FKQ3,0.8698303219226868,1.0,0.9757527,1
Q9FKW2,0,0.43807536,0,0.02130737594808523,1,Q9FKW2,0.2853869234997995,0.0,0.009190883,0
Q9FKW6,1,0.5586976,1,0.0034626038781163434,0,Q9FKW6,0.6937245918100872,1.0,0.070741534,0
Q9FKZ4,1,0.80813515,1,0.0,0,Q9FKZ4,0.644821598375201,1.0,0.008934926,0
Q9FL33,1,0.69811577,1,0.011549779466468275,1,Q9FL33,0.9551623550157576,1.0,0.93727225,1
Q9FLB0,1,0.7075428,1,0.010780636373201686,1,Q9FLB0,0.9020721954277438,1.0,0.90114146,1
Q9FLD3,1,0.6198053,1,0.010557330398131493,1,Q9FLD3,0.9382845187625656,1.0,0.54644525,1
Q9FLT0,1,0.80675465,1,0.00968332087917751,0,Q9FLT0,0.9142105477815002,1.0,0.7940446,1
Q9FM47,1,0.6677344,1,0.01617401315605631,1,Q9FM47,0.8828811005291872,1.0,0.998057,1
Q9FM71,1,0.7311607,1,0.014733187859551676,1,Q9FM71,0.7872133906648966,1.0,0.99047804,1
Q9FME2,1,0.70869046,1,0.012920604914933837,1,Q9FME2,0.8718456398555985,1.0,0.95116633,1
Q9FMF9,1,0.71080744,1,0.010738585944393834,1,Q9FMF9,0.8319095668200913,1.0,0.9984727,1
Q9FMG4,1,0.6226258,1,0.04081299219030814,1,Q9FMG4,0.9177719900493784,1.0,0.98466194,1
Q9FMM3,1,0.8081328,1,0.0,0,Q9FMM3,0.8445756130362141,1.0,0.5556506,1
Q9FMU6,1,0.8081328,1,0.0,0,Q9FMU6,0.4171398925160515,0.0,0.01929301,0
Q9FPI0,1,0.8123106,1,0.00353318010660668,0,Q9FPI0,0.6669933790139131,1.0,0.05909925,0
Q9FPW4,1,0.5899283,1,0.01146696516673917,1,Q9FPW4,0.469229447037126,0.0,0.09736455,0
Q9FQ02,1,0.690734,1,0.015279101376368948,1,Q9FQ02,0.8473690220701755,1.0,0.22632661,0
Q9FQ03,1,0.73572195,1,0.02259900038446751,1,Q9FQ03,0.8895938077172417,1.0,0.9982438,1
Q9FQ04,1,0.73275757,1,0.01965970457477568,1,Q9FQ04,0.7788544807788524,1.0,0.987407,1
Q9FT93,1,0.65672463,1,0.008189376050653776,0,Q9FT93,0.907032271221981,1.0,0.81238174,1
Q9FVI6,1,0.5304346,1,0.008992851617948303,0,Q9FVI6,0.4511548248381791,0.0,0.38839728,0
Q9FVQ1,1,0.822151,1,0.005034665703999046,0,Q9FVQ1,0.9298214300850924,1.0,0.9683545,1
Q9FVV7,1,0.8081328,1,0.0,0,Q9FVV7,0.5176889702108479,1.0,0.096505314,0
Q9FVW4,1,0.68098354,1,0.013416607840774092,1,Q9FVW4,0.908010930674918,1.0,0.7945535,1
Q9FX54,1,0.8081328,1,0.0,0,Q9FX54,0.8713282859628304,1.0,0.9677739,1
Q9FXA2,1,0.72030205,1,0.008417714068687658,0,Q9FXA2,0.9133175930805258,1.0,0.997722,1
Q9FY50,1,0.8081328,1,0.0,0,Q9FY50,0.7951629918267635,1.0,0.031103272,0
Q9FY64,1,0.42527854,0,0.015495152354570637,1,Q9FY64,0.9339080622220756,1.0,0.77532136,1
Q9FYB7,1,0.69871086,1,0.029371652449910732,1,Q9FYB7,0.839896907182423,1.0,0.9584054,1
Q9FZ76,1,0.77142674,1,0.010038866068632689,1,Q9FZ76,0.9389109517497664,1.0,0.24238417,0
Q9LD28,1,0.57955897,1,0.006863905325443787,0,Q9LD28,0.7812108153509034,1.0,0.8840815,1
Q9LD57,1,0.8081328,1,0.0,0,Q9LD57,0.6755880318756924,1.0,0.30970818,0
Q9LD90,1,0.87691504,1,0.007035789803430182,0,Q9LD90,0.9504996480847534,1.0,0.94970435,1
Q9LDX1,1,0.5979068,1,0.01492736,1,Q9LDX1,0.8626954542673446,1.0,0.84773767,1
Q9LE16,1,0.6321366,1,0.01868480725623583,1,Q9LE16,0.773906631058709,1.0,0.7948085,1
Q9LEX1,1,0.7086121,1,0.005005767012687428,0,Q9LEX1,0.5989215129176302,1.0,0.51293695,1
Q9LEY9,1,0.7806195,1,0.002136752136752137,0,Q9LEY9,0.8193948002098828,1.0,0.83252037,1
Q9LF02,1,0.633583,1,0.008078378087399437,0,Q9LF02,0.8344087386887885,1.0,0.741218,1
Q9LF30,1,0.6614791,1,0.0189251308132427,1,Q9LF30,0.8061017202666165,1.0,0.66739905,1
Q9LF51,1,0.54126877,1,0.008210868016539244,0,Q9LF51,0.4041020959441619,0.0,0.22574441,0
Q9LF98,1,0.8081328,1,0.0,0,Q9LF98,0.7712711227839804,1.0,0.9789999,1
Q9LFA3,1,0.8081328,1,0.0,0,Q9LFA3,0.8592990508840421,1.0,0.7496792,1
Q9LFE2,1,0.6679439,1,0.010664915243635454,1,Q9LFE2,0.7425383885730665,1.0,0.084525354,0
Q9LFF6,1,0.59640455,1,0.003885738290275152,0,Q9LFF6,0.8736370395391515,1.0,0.52767766,1
Q9LFN6,1,0.6458537,1,0.011265349999177311,1,Q9LFN6,0.822346295145763,1.0,0.8064292,1
Q9LFU5,1,0.3353863,0,0.0,0,Q9LFU5,0.7989960909570759,1.0,0.18559562,0
Q9LFX8,1,0.7039071,1,0.010532879818594104,1,Q9LFX8,0.7800186166819285,1.0,0.62844527,1
Q9LHG0,1,0.80813515,1,0.0,0,Q9LHG0,0.8981289907533254,1.0,0.6541051,1
Q9LHL2,1,0.67730767,1,0.02189382353859118,1,Q9LHL2,0.9139815759780096,1.0,0.9997778,1
